qid,fold,gold_count,dense_best_rank,bm25_best_rank,union_recall_100,union_expanded_recall_100,all_golds_over_512,question
53996,fold_1,1,1,10,1.0,1.0,0,Doanh nghiệp thay đổi danh sách thẩm định viên về giá có phải thông báo với cơ quan nhà nước có thẩm quyền không?
165070,fold_2,1,3,3,1.0,1.0,0,Công ty có quyền đăng ký bảo hộ đối với nhãn hiệu nổi tiếng trong trường hợp do công ty khác nhận sản xuất không?
17994,fold_4,1,>100,>100,0.0,0.0,0,"Vụ trưởng thuộc Bộ, cơ quan ngang Bộ là ai?"
165640,fold_0,2,2,7,1.0,1.0,0,"Chưa đăng ký kết hôn thì họ, quê quán của con khi làm giấy khai sinh được xác định thế nào?"
47396,fold_0,1,28,1,1.0,1.0,0,Có những hình thức kiểm soát chi nguồn vốn vay ODA nào theo quy định?
40890,fold_2,1,1,7,1.0,1.0,0,"Người lao động từ đủ 15 tuổi đến dưới 18 tuổi có thể là thêm giờ, làm việc vào ban đêm đối với những công việc, ngành nghề nào?"
66754,fold_2,2,1,1,1.0,1.0,0,Có các khoản lệ phí Tòa án nào?
58748,fold_2,1,2,4,1.0,1.0,0,Thẩm quyền xử lý hành vi xâm phạm quyền sở hữu trí tuệ được quy định ra sao?
84782,fold_0,1,1,1,1.0,1.0,0,Thanh tra Cơ yếu của Thanh tra Quốc phòng có phải tổng hợp báo cáo kết quả về công tác thanh tra thuộc phạm vi quản lý của Ban Cơ yếu Chính phủ không?
163982,fold_1,1,19,2,1.0,1.0,0,Việc thẩm định công nghệ đối với dây chuyền công nghệ trong dự án đầu tư sẽ do cơ quan nào thực hiện?
140348,fold_0,2,2,9,1.0,1.0,0,Những đối tượng nào thực hiện đăng ký tham gia bảo hiểm xã hội tự nguyện trên Cổng Dịch vụ công?
81600,fold_2,1,2,1,1.0,1.0,0,Chủ tịch Ủy ban nhân dân cấp huyện có thẩm quyền xử phạt việc đối xử bất bình đẳng giữa các thành viên trong gia đình vì lý do giới tính không?
103190,fold_0,1,5,17,1.0,1.0,0,Mục tiêu cụ thể của Chương trình mục tiêu quốc gia xây dựng nông thôn mới giai đoạn 2021 - 2025 đến năm 2025 là gì?
24302,fold_1,1,14,18,1.0,1.0,0,Công ty nợ tiền bảo hiểm xã hội thì có cách nào để được hưởng chế độ thai sản và bảo hiểm thất nghiệp không?
70834,fold_0,1,1,10,1.0,1.0,0,Nội dung ghi trên nhãn phụ đối với hàng hóa nhập khẩu được pháp luật quy định như thế nào?
101796,fold_4,1,1,2,1.0,1.0,0,Thẩm quyền điều tra vụ án hình sự của Cơ quan Cảnh sát Điều tra Công an cấp tỉnh quy định như thế nào?
47034,fold_1,1,1,5,1.0,1.0,0,Cung cấp thông tin trên Trang thông tin điện tử của Cục Bảo vệ thực vật phải thực hiện theo nguyên tắc nào?
120714,fold_0,1,3,2,1.0,1.0,0,Khi thông báo về việc đã được cấp giấy chứng nhận mở văn phòng đại diện ở nước ngoài để bổ sung vào hồ sơ đăng ký liên hiệp hợp tác xã được thực hiện theo mẫu nào?
158398,fold_2,1,1,>100,1.0,1.0,0,Một số nhiệm vụ và giải pháp cần thực hiện như thế nào để tăng cường thúc đẩy công tác phòng chống ma túy và kiểm soát ma túy?
154120,fold_0,1,1,16,1.0,1.0,0,Người khai hải quan phải thực hiện thủ tục hải quan như thế nào?
131720,fold_1,1,4,1,1.0,1.0,0,Doanh nghiệp có bắt buộc phải lập thỏa ước lao động tập thể hay không?
142476,fold_4,1,1,1,1.0,1.0,0,"Quy định về tiêu chuẩn trình độ đào tạo, bồi dưỡng đối với thư viện viên hạng III - Mã số: V.10.02.06?"
103400,fold_1,1,1,>100,1.0,1.0,0,Nguyên tắc trang cấp phương tiện bảo vệ cá nhân cho người lao động được quy định như thế nào?
93238,fold_4,1,1,>100,1.0,1.0,0,Cơ cấu tổ chức Hội đồng điều phối Vùng Thủ đô như thế nào?
9202,fold_0,1,75,1,1.0,1.0,0,Các trường hợp chấm dứt giám hộ?
19356,fold_2,1,1,9,1.0,1.0,0,"Nhận nuôi con nuôi có cần hỏi ý kiến của cha, mẹ đẻ của đứa bé không?"
55312,fold_0,1,17,4,1.0,1.0,0,"Các bên có những quyền và nghĩa vụ gì khi tham gia thử nghiệm lâm sàng tại cơ sở khám bệnh, chữa bệnh?"
161508,fold_0,1,1,59,1.0,1.0,0,"Viện Chiến lược, Chính sách tài nguyên và môi trường có tư cách pháp nhân không?"
140878,fold_1,1,1,25,1.0,1.0,0,Nội dung chủ yếu trong quyết định của cộng đồng dân cư bao gồm những gì?
8812,fold_0,1,26,7,1.0,1.0,0,"Hội cựu giáo chức xã do cơ quan nào thành lập, phê duyệt?"
118156,fold_0,1,3,4,1.0,1.0,0,Các loại thuốc cần thiết phải chuẩn bị tại nhà khi mắc COVID-19
120616,fold_4,1,17,82,1.0,1.0,0,Chỉ số đánh giá chất lượng dịch vụ sự nghiệp công về thái độ phục vụ trong quá trình lập quy trình gồm những gì?
15754,fold_4,1,8,1,1.0,1.0,0,Thủ tục đăng ký niêm yết cổ phiếu được quy định như thế nào?
137110,fold_4,1,2,5,1.0,1.0,0,Nguyên tắc tổ chức thi tuyển kiểm tra viên ngành kiểm sát nhân dân năm 2022 được quy định như thế nào?
102934,fold_2,1,1,1,1.0,1.0,0,Ban vì sự tiến bộ của phụ nữ Ủy ban Dân tộc hoạt động dựa theo nguyên tắc nào?
137794,fold_1,2,71,>100,0.5,0.5,0,Rút ngắn thời gian xin ý kiến về hồ sơ đăng ký vận tải hành khách cố định?
141422,fold_3,1,1,6,1.0,1.0,0,Việc góp vốn điều lệ thành viên của liên hiệp hợp tác xã vượt quá mức tối đa quy định thì xử lý như thế nào?
106024,fold_4,1,53,3,1.0,1.0,0,Chủ hộ kinh doanh đăng ký hộ kinh doanh có phải chịu trách nhiệm đối với các hoạt động kinh doanh của mình không?
99010,fold_2,1,6,>100,1.0,1.0,0,Đường hàng không được thiết lập dựa trên cơ sở nào?
106896,fold_2,1,27,>100,1.0,1.0,0,"Người có hành vi phát tán các hình ảnh riêng tư, bí mật cá nhân đó nhằm mục đích hạ thấp danh dự người khác thì bị xử lý ra sao?"
122872,fold_0,1,1,1,1.0,1.0,0,Cự ly thi đấu đua thuyền Canoe trên 1000m thì đường đua cần đáp ứng điều kiện gì?
78270,fold_0,1,1,>100,1.0,1.0,0,Vụ Tổ chức cán bộ của Bộ Nội vụ làm việc theo chế độ nào?
27176,fold_1,1,2,56,1.0,1.0,0,Thủ tục tham gia BHYT hộ gia đình năm 2023 như thế nào?
42686,fold_1,3,>100,39,0.3333333333333333,0.3333333333333333,0,Công chức đang giữ ngạch ngạch thống kê viên chính được áp dụng hệ số lương là bao nhiêu?
146386,fold_2,1,3,3,1.0,1.0,0,Chương trình công tác của Bộ Giao thông vận tải được xây dựng dựa trên những căn cứ nào?
25160,fold_4,1,1,49,1.0,1.0,0,"Viên chức chuyên ngành văn hóa muốn xét thăng hạng chức danh nghề nghiệp thì phải đáp ứng những tiêu chuẩn, điều kiện gì?"
147386,fold_2,1,19,6,1.0,1.0,0,Vợ có thể ủy quyền cho chồng nộp hồ sơ hưởng chế độ thai sản cho công ty được không?
101012,fold_4,1,1,32,1.0,1.0,0,Mặt trước của Chứng minh công nhân quốc phòng thể hiện những thông tin gì?
95460,fold_0,1,1,1,1.0,1.0,0,Đề án tổ chức Chợ công nghệ và thiết bị có những nội dung nào?
46226,fold_3,1,2,36,1.0,1.0,0,Tổ chức các hoạt động dạy học đối với học sinh học lớp ghép theo nguyên tắc nào?
32934,fold_4,2,1,11,1.0,1.0,0,Thời hạn bảo hộ quyền tác giả được quy định như thế nào?
130322,fold_3,1,8,>100,1.0,1.0,0,Xưởng may mặc có phải lập đội phòng cháy chữa cháy hay không?
18950,fold_3,1,9,32,1.0,1.0,0,Cách xác định diện tích chung và riêng của nhà chung cư theo quy định mới nhất hiện nay?
57704,fold_2,1,31,>100,1.0,1.0,0,Sổ đỏ bị ghi nợ tiền sử dụng đất thì giải quyết như thế nào?
136832,fold_0,1,42,1,1.0,1.0,0,Xe cơ giới khi tham gia giao thông đường bộ cần phải bảo đảm chất lượng an toàn kỹ thuật và bảo vệ môi trường như thế nào?
120316,fold_1,1,3,3,1.0,1.0,0,Tài xế không gắn camera hành trình khi tham gia giao thông sẽ bị xử phạt hành chính như thế nào?
48344,fold_4,1,1,5,1.0,1.0,0,Nguyên nhân tử vong là gì?
71246,fold_1,1,2,1,1.0,1.0,0,"Xuất khẩu, nhập khẩu CNY tiền mặt và VND tiền mặt trong thương mại biên giới Việt Nam và Trung Quốc như thế nào?"
100126,fold_4,1,1,2,1.0,1.0,0,Tiêu chuẩn tuyển quân đối với công dân tham gia nghĩa vụ quân sự
63588,fold_0,1,2,8,1.0,1.0,0,Thư viện trường đại học thiết kế như thế nào để đảm bảo đủ số lượng người và số lượng sách theo Tiêu chuẩn?
121072,fold_1,1,3,3,1.0,1.0,0,"Khi có yêu cầu thay đổi lịch trình chuyến đi từ khách du lịch, hướng dẫn viên du lịch có trách nhiệm gì?"
1404,fold_3,1,6,>100,1.0,1.0,0,"Nội dung, hình thức người lao động được kiểm tra, giám sát được quy định như thế nào?"
164266,fold_0,3,12,9,1.0,1.0,0,"Nội dung bắt buộc thể hiện trên bao bì, dụng cụ tráng men được quy định như thế nào?"
139374,fold_4,1,12,21,1.0,1.0,0,"Thủ tục, thẩm quyền đăng ký nhận cha mẹ con khi thực hiện tại Ủy ban nhân dân cấp xã như thế nào?"
154178,fold_1,1,1,3,1.0,1.0,0,"Hệ thống giám sát khai thác, sử dụng tài nguyên nước bao gồm các thành phần nào?"
84976,fold_1,1,1,6,1.0,1.0,0,Sửa nhà khi chưa có giấy phép xây dựng bị xử phạt như thế nào?
79500,fold_4,1,1,1,1.0,1.0,0,"Trình tự, thủ tục giao tài sản kết cấu hạ tầng cấp nước sạch như thế nào?"
47836,fold_3,1,1,18,1.0,1.0,0,Hồ sơ pha chế thuốc của cơ sở khám chữa bệnh được lập khi nào và có những nội dung chính gì?
57360,fold_3,1,1,43,1.0,1.0,0,Để xác nhận thực hiện nghĩa vụ tham gia bồi dưỡng nghiệp vụ công chứng thì công chứng viên cần phải có những giấy tờ gì?
13632,fold_2,1,1,1,1.0,1.0,0,Đại hội đại biểu toàn quốc Hội Marketing Việt Nam có những nhiệm vụ gì?
145348,fold_3,1,2,2,1.0,1.0,0,Văn bản đề nghị Chánh án Tòa án nhân dân tối cao bổ nhiệm Thẩm phán Tòa án nhân dân cấp huyện đối với người đã được tuyển chọn được đóng dấu bằng con dấu của ai?
122986,fold_4,1,>100,>100,0.0,0.0,0,Hợp đồng hợp tác là gì?
101446,fold_0,1,8,1,1.0,1.0,0,"Trách nhiệm của tổ chức tín dụng, tổ chức kinh tế làm đại lý chi trả ngoại tệ là gì?"
30396,fold_2,1,47,1,1.0,1.0,0,Người gây rối loạn hoạt động của mạng máy tính gây thiệt hại 500.000.000 đồng bị bệnh nặng thì có được hoãn chấp hành hình phạt tù không?
69266,fold_4,1,71,>100,1.0,1.0,0,Ủy ban nhân dân có vai trò gì trong quá trình thành lập Quỹ tín dụng nhân dân?
15572,fold_4,2,1,>100,1.0,1.0,0,Công chức thanh tra chuyên ngành y tế phải đảm bảo những tiêu chuẩn nào?
60388,fold_2,1,6,2,1.0,1.0,0,Hồ sơ hưởng trợ cấp xã hội hàng tháng đối với người cao tuổi được quy định như thế nào?
165484,fold_0,1,3,1,1.0,1.0,0,"Tổng Kiểm toán nhà nước quyết định tạm đình chỉ thi hành toàn bộ kết luận, kiến nghị kiểm toán khi nào?"
111146,fold_1,1,>100,37,1.0,1.0,0,Chuyển đất trang trại chăn nuôi heo sang đất thổ cư thì có cần phải xin phép hay không?
122682,fold_3,1,16,>100,1.0,1.0,0,Việc cấp giấy thông hành biên giới Việt Nam - Campuchia được quy định như thế nào?
61574,fold_2,1,2,31,1.0,1.0,0,Cơ quan tiếp nhận phản ánh về thủ tục hành chính là cơ quan nào?
160606,fold_2,1,26,26,1.0,1.0,0,Đề nghị hoàn thuế bằng hồ sơ giấy thực hiện như thế nào?
1524,fold_0,1,>100,64,1.0,1.0,0,Đại biểu Quốc hội và đại biểu Hội đồng nhân dân có được bầu theo đơn vị bầu cử không?
9940,fold_3,2,1,53,0.5,0.5,0,Điều kiện của sinh viên và chủ trọ khi tham gia giao dịch về thuê nhà trọ?
54574,fold_3,1,1,1,1.0,1.0,0,Mua sắm tài sản theo dự án đầu tư trong Công an nhân dân thì ai là thủ trưởng đơn vị mua sắm?
121462,fold_0,1,2,2,1.0,1.0,0,Phẫu thuật điều trị bệnh còn ống động mạch ở trẻ lớn và người lớn thì việc theo dõi và xử lý tai biến như thế nào?
12980,fold_4,1,5,4,1.0,1.0,0,Trình tự xét hỏi tại phiên tòa xét xử vụ án hình sự được quy định như thế nào?
135912,fold_4,1,4,15,1.0,1.0,0,Xử lý kết hôn trái pháp luật như thế nào?
91684,fold_4,1,4,1,1.0,1.0,0,Hồ sơ đề nghị xác định trước xuất xứ mới nhất theo Thông tư 33/2023/TT-BTC gồm những nội dung gì?
6528,fold_0,1,65,>100,1.0,1.0,0,Quân nhân dự bị có được đăng ký mở thẻ ATM?
17314,fold_4,1,28,2,1.0,1.0,0,Phẫu thuật chuyển vạt che phủ phần mềm cuống mạch liền có cần gây mê hay không?
147110,fold_3,1,>100,10,1.0,1.0,0,Ký hợp đồng dịch vụ cung ứng lao động với cá nhân cho thuê lại lao động có được đưa vào chi phí hợp lý?
144230,fold_4,1,4,3,1.0,1.0,0,Báo cáo tài chính năm đối với Ngân hàng Phát triển Việt Nam được quy định như thế nào?
144044,fold_1,2,3,2,1.0,1.0,0,Lao động nữ có được hưởng chế độ thai sản và trợ cấp thất nghiệp cùng lúc không?
102762,fold_4,1,13,7,1.0,1.0,0,Chủ Bằng bảo hộ giống cây trồng không trả thù lao cho tác giả giống cây trồng thì bị phạt như thế nào?
10412,fold_0,1,1,86,1.0,1.0,0,Án lệ được áp dụng xét xử như thế nào?
129552,fold_3,1,2,10,1.0,1.0,0,Tạp chí Bảo hiểm xã hội do ai quản lý?
2462,fold_2,1,5,13,1.0,1.0,0,Luật sư phải xuất trình giấy tờ gì để được cấp giấy chứng nhận về việc tham gia tố tụng dân sự?
814,fold_3,1,2,1,1.0,1.0,0,"Để được cấp phép hoạt động báo chí, phóng viên nước ngoài không thường trú tại Việt Nam cần thực hiện thủ tục gì?"
75852,fold_0,1,>100,11,1.0,1.0,0,Biện pháp khắc phục hậu quả trong trường hợp không trả trợ cấp dưỡng sức cho người lao động được quy định thế nào?
118972,fold_3,2,2,20,1.0,1.0,0,Thời gian hướng dẫn sửa đổi bổ sung hồ sơ cấp lại giấy chứng nhận thực hành tốt cơ sở sản xuất thuốc thú y là bao lâu?
47102,fold_3,1,13,20,1.0,1.0,0,Ngạch Kiểm dịch viên chính động vật được áp dụng hệ số lương công chức loại mấy? Từ hệ số lương bao nhiêu?
47274,fold_2,1,2,1,1.0,1.0,0,"Thời gian nhận hồ sơ hỗ trợ đối với giáo viên, nhân viên trong các cơ sở giáo dục mầm non, giáo dục tiểu học ngoài công lập gặp khó khăn do COVID-19?"
121498,fold_1,1,4,10,1.0,1.0,0,Hồ sơ đăng ký tiếp cận nguồn gen cây trồng được quy định như thế nào?
123564,fold_2,1,>100,56,1.0,1.0,0,"Có áp dụng biện pháp khắc phục hậu quả khi công ty không trả thêm tiền ""ngày đèn đỏ"" cho lao động nữ hay không?"
5760,fold_2,2,49,51,1.0,1.0,0,Độ tuổi đăng ký nhập học đối với học sinh lớp 1 và học sinh lớp 6 là bao nhiêu?
54286,fold_1,1,52,40,1.0,1.0,0,Vi phạm chế độ hôn nhân một vợ một chồng có bị truy cứu trách nhiệm hình sự không?
78820,fold_0,1,14,20,1.0,1.0,0,"Việc sửa chữa, cải tạo nhà chung cư có thuộc trường hợp được miễn giấy phép xây dựng hay không?"
69616,fold_4,2,2,18,1.0,1.0,0,"Năm 2023, học sinh trung học cơ sở xếp loại nào thì được giấy khen?"
95750,fold_1,1,65,20,1.0,1.0,0,Thời gian giải quyết hồ sơ đề nghị cấp sổ đỏ đối với đất mua bằng giấy viết tay là bao lâu?
36652,fold_2,1,8,1,1.0,1.0,0,"Hợp đồng bảo đảm có công chứng, chứng thực thì có cần phải có con dấu của bên bảo đảm và bên nhận bảo đảm không?"
121308,fold_0,1,>100,22,1.0,1.0,0,Sở Giao dịch kho bạc Nhà nước có nằm trong hệ thống của cơ quan Kho bạc nhà nước hay không?
