qid,question,answer_size,max_gold_frequency,nearest_embedding_cosine,nearest_qid,word_count
12408,"Từ 20/6/2023, lao động nữ khi khám sức khỏe định kỳ sẽ được khám phụ sản",1,2,0.5640109181404114,89704,16
163486,Không có giấy phép về hàng hóa có được kinh doanh dịch vụ quá cảnh không?,1,8,0.6256307363510132,123532,16
30606,Chia tách chi bộ thuộc Đảng bộ cơ sở thì căn cứ theo quyết định của cơ quan nào?,1,4,0.5581909418106079,121358,19
8876,"Xử lý bom mìn, vật nổ bằng phương pháp hủy nổ phải tuân thủ theo quy định chung như thế nào?",1,3,0.7288770079612732,127418,21
138592,"Cán bộ, công chức khi nghỉ hưu ở tuổi cao hơn phải đảm bảo thời gian công tác như thế nào?",1,2,0.789880633354187,47084,21
65444,"Khi trực tiếp kiểm sát đối với Cơ quan thi hành án dân sự cấp dưới, Viện kiểm sát cấp trên có thể huy động Kiểm tra viên của Viện kiểm sát cấp dưới tham gia không?",2,1,0.5400543212890625,93622,37
139604,Về hưởng dưỡng sức khi đi làm sớm sau ốm đau,1,65,0.7309690713882446,38888,11
138004,Hợp đồng giữa công ty trách nhiệm hữu hạn một thành viên do tổ chức làm chủ sở hữu với những người có liên quan trong tổ chức quản lý được chấp thuận khi nào?,1,58,0.6401983499526978,76218,35
104880,Đề xuất bổ sung đưa nội dung về quá trình đầu tư xây dựng dự án nhà ở tại Luật Nhà ở sửa đổi như thế nào?,1,2,0.5781517624855042,139924,27
81954,"Người dân có được tự do khai thác, sử dụng dữ liệu thống kê đánh giá thiệt hại do thiên tai gây ra hay không?",2,7,0.7251818776130676,40470,25
126490,"Để bảo đảm thực hiện quyền tiếp cận thông tin của công dân, Bộ Tư pháp có trách nhiệm gì theo quy định?",1,2,0.6258253455162048,105416,23
137238,Hội công chứng viên Việt Nam có trách nhiệm thế nào trong việc tổ chức lớp bồi dưỡng nghiệp vụ công chứng hàng năm?,1,2,0.7104594707489014,57360,24
9548,Trình tự phân giao hạn ngạch thuế quan nhập khẩu đường theo phương thức đấu giá?,1,1,0.777665376663208,108080,16
154394,"Người lao động tại doanh nghiệp nhà nước kiểm tra, giám sát thấy sai phạm thì có quyền làm những gì?",1,4,0.7584357857704163,1404,21
24266,Công ty áp dụng hình thức xử lý kỷ luật sa thải đối với người lao động ăn cắp tài sản của công ty có phù hợp không?,1,108,0.6720407009124756,168364,28
8806,Đối tượng nào áp dụng tính thuế thu nhập cá nhân?,1,8,0.9169436693191528,61340,11
159286,Thời hiệu xử phạt đối với tổ chức không chấm dứt hoạt động của văn phòng đại diện khi tổ chức phát hành xuất bản phẩm nước ngoài phá sản là bao lâu?,1,7,0.586327314376831,34756,33
120130,Doanh nghiệp SCIC có những nghĩa vụ nào cần thực hiện trong quá trình hoạt động?,1,8,0.785664439201355,148300,16
72176,Yêu cầu vệ sinh thú y đối với cơ sở phẫu thuật động vật là gì?,1,7,0.6038858890533447,117476,16
112198,Đối với các công trình đường bộ đầu tư xây dựng mới có yêu cầu phải có khả năng chịu được tác động của thiên tai hay không?,2,3,0.7614428400993347,29870,28
134124,Nhà thuốc có được tự ý thay thế thuốc đã kê trong đơn thuốc bằng một thuốc khác tương tự hay không?,1,11,0.47951704263687134,82614,22
102260,Hộ kinh doanh sử dụng hóa đơn điện tử có phải trả tiền không?,1,21,0.8981325626373291,39224,14
83844,"Thẩm quyền ký hợp đồng cho thuê đất phi nông nghiệp đối với hộ gia đình, cá nhân có phải của Phòng tài nguyên và Môi trường cấp huyện hay không?",1,53,0.4896482825279236,112010,31
153276,"Nghiên cứu, triển khai sử dụng tài khoản định danh điện tử của khách hàng (qua ứng dụng VNeID) để xác thực khách hàng trong hoạt động ngân hàng?",1,2,0.47487306594848633,20388,29
145796,Mẫu kế hoạch kiểm tra chi tiết hoạt động đấu thầu theo yêu cầu kiểm tra đột xuất hiện đang sử dụng theo mẫu nào?,1,3,0.7185752391815186,117714,25
6744,Hành vi nào được coi là hành vi xâm phạm quyền tác giả đối với tác phẩm văn học?,1,29,0.7116155624389648,105456,19
2282,"Có yêu cầu nghiên cứu viên hạng III phải tham gia ít nhất 01 nhiệm vụ khoa học và công nghệ cấp bộ, cấp tỉnh đã được nghiệm thu ở mức đạt trở lên hay không?",1,1,0.5474412441253662,161032,36
38772,"Cách tính lương, phụ cấp mới với cán bộ công chức từ 1/7/2023?",4,9,0.5771745443344116,29272,13
88404,Cục Ngoại vụ có nhiệm vụ và quyền hạn gì trong công tác quản lý tổ chức phi chính phủ nước ngoài tại Việt Nam?,1,1,0.7146708369255066,17166,25
29450,Nghị quyết Hội đồng công chứng viên toàn quốc của Hiệp Hội được thông qua khi nào?,1,1,0.5871028304100037,166308,17
167322,Việc yêu cầu phục hồi danh dự đối với người bị thiệt hại đã chết mà không có người thừa kế và đã có quyết định đình chỉ giải giải quyết yêu cầu bồi thường được thực hiện như thế nào?,1,3,0.5694171786308289,168406,41
3166,Hồ sơ đề nghị xét thăng hạng chức danh huấn luyện viên chính cần có những giấy tờ gì?,1,1,0.5963463187217712,30538,19
151288,Cơ quan quản lý nhà nước về khoa học và công nghệ ở địa phương có trách nhiệm gì trong hoạt động chuyển giao công nghệ cho vùng nông thôn?,1,2,0.48282864689826965,152538,30
165066,Bản kiểm điểm cá nhân đảng viên năm 2023 mẫu 02 mới nhất?,1,5,0.8000169396400452,139300,13
42638,Việc tổ chức thực hiện Chương trình điều tra thống kê quốc gia được quy định thế nào?,1,1,0.5717166662216187,71894,18
118988,Tổng cục Dân số - Kế hoạch hóa gia đình thuộc Bộ nào?,1,1,0.5374801158905029,129688,13
127324,Ai có quyền ủy quyền cho thành viên khác của Hội đồng thành viên TKV ký các nghị quyết khác của Hội đồng thành viên?,1,2,0.5108722448348999,65882,25
145588,Việc hợp nhất tổ chức tín dụng được thực hiện dựa trên những nguyên tắc nào?,1,2,0.5800090432167053,82598,16
86994,Phương pháo nào được sử dụng để xác định xác định nồng độ các chất hữu cơ trong khí thải công nghiệp?,1,1,0.5239319801330566,26528,22
24114,Thay đổi người đại diện thì cơ sở buôn bán phân bón có phải làm hồ sơ xin cấp lại Giấy phép buôn bán phân bón mới không?,1,3,0.4752572774887085,16392,28
151360,Kiểm toán viên bị đình chỉ hành nghề kiểm toán trong những trường hợp nào?,1,4,0.6919125318527222,24614,15
8970,"Cơ quan hải quan tiến hành kiểm tra đột xuất nguyên liệu, vật tư tồn kho bảo thuế trong trường hợp nào?",1,8,0.43304339051246643,76828,22
46558,Phụ nữ độc thân có nhu cầu sinh con có thể nhận tinh trùng để sinh con bằng kỹ thuật thụ tinh trong ống nghiệm không?,1,2,0.709426760673523,51022,26
93878,Giáo viên giảng dạy môn học Giáo dục quốc phòng và an ninh trong chương trình đào tạo trình độ trung cấp được quản lý như thế nào?,1,4,0.7694845199584961,11452,28
85482,Nhiệm vụ của Hiệp hội Các nhà đầu tư tài chính Việt Nam là gì?,1,1,0.6982814073562622,152082,15
6730,Nghĩa trang được xây mới theo tiêu chuẩn có bắt buộc phải có khu để tro cốt không?,1,1,0.6064531207084656,138892,18
57448,Tiêu chuẩn công dân tham gia nghĩa vụ quân sự năm 2023?,1,15,0.7524423599243164,100126,12
12500,Chi phí cho người làm chứng trong tố tụng hành chính được cơ quan tiến hành tố tụng triệu tập gồm những chi phí gì?,2,3,0.6156550645828247,1232,25
145132,Người bệnh được chỉ định phẫu thuật cắt u mi khi nào? Phẫu thuật cắt u mi do ai thực hiện?,1,12,0.5947490930557251,105730,21
86982,Người mượn xe ô tô gây tai nạn giao thông không có giấy phép lái xe thì chủ xe có thể bị truy cứu trách nhiệm hình sự hay không?,1,109,0.648270845413208,128744,30
48964,Bị viêm mũi dị ứng khi khám sức khỏe nghĩa vụ quân sự sẽ được xếp vào loại mấy?,1,7,0.7655550241470337,77934,19
24178,Hội đồng nhân dân quyết định chương trình giám sát hằng năm theo trình tự ra sao?,1,6,0.9016246199607849,71020,17
153182,Về nơi đăng ký tham gia BHYT theo hộ gia đình quy định ra sao?,1,2,0.7373595833778381,27176,15
13556,Trưởng ban của Ban Hội nhập Kinh tế Quốc tế có nhiệm vụ và quyền hạn như thế nào?,1,1,0.5959028005599976,157506,19
149704,Quy định về hệ thống thông tin báo cáo của Bộ Thông tin và Truyền thông như thế nào?,2,4,0.8657045364379883,6320,19
24314,Trường cao đẳng thông báo tuyển sinh không đúng đối tượng tuyển sinh bị phạt bao nhiêu tiền?,1,7,0.7770973443984985,41690,18
159810,Để được cho vay đặc biệt thì quỹ tín dụng nhân dân được kiểm soát đặc biệt cần chuẩn bị hồ sơ đề nghị cho vay đặc biệt thế nào?,1,1,0.5154604315757751,117350,30
33540,Chánh án Tòa án nhân dân tối cao có tham dự phiên họp của Hội đồng Thẩm phán Tòa án nhân dân tối cao không?,1,7,0.7543134093284607,41314,25
11474,Thông tư quản lý Chương trình quốc gia hỗ trợ doanh nghiệp nâng cao năng suất và chất lượng sản phẩm giai đoạn 2021 - 2030 có hiệu lực từ ngày nào?,1,1,0.46727895736694336,7332,32
63294,Quy trình biên soạn sách giáo khoa bổ sung thêm giai đoạn tổ chức dạy thực nghiệm và lấy ý kiến đóng góp,1,1,0.5295464992523193,141372,23
163438,Doanh nghiệp không thực hiện nghĩa vụ niêm yết giá hoặc niêm yết giá không đúng so với giá cụ thể thì bị xử phạt như thế nào?,1,3,0.7028090357780457,25232,28
153646,"Trình tự cấp xác nhận kiến thức pháp luật về bán hàng đa cấp, kiến thức cho đầu mối tại địa phương từ 20/6/2023 ra sao?",1,10,0.8640583157539368,167116,26
140578,"Trách nhiệm của Bộ, ngành Trung ương đối với hoạt động bảo vệ an ninh quốc gia, bảo đảm trật tự, an toàn xã hội, đấu tranh phòng, chống tội phạm, vi phạm pháp luật và xây dựng Công an nhân dân",1,8,0.6720887422561646,47442,42
13220,"Các thiết bị an toàn trong nhóm phương tiện, thiết bị xếp dỡ cần đảm bảo những tiêu chuẩn gì?",1,2,0.6206812858581543,14802,20
33728,Công chứng viên có thể chuyển sang làm Thừa phát lại hay không?,1,18,0.6933671236038208,52922,13
129986,Hồ sơ đề nghị cấp giấy chứng nhận đủ điều kiện hoạt động kiểm định xe cơ giới từ ngày 1/8/2023 bao gồm những gì?,1,5,0.7025559544563293,123582,25
20134,Tổ chức triển khai thực hiện xây dựng báo dân tộc và xây dựng tạp chí dân tộc điện tử?,1,2,0.5181393623352051,123230,20
55912,Chi phí cho việc kiểm định thiết bị đo đếm nước do khách hàng hay đơn vị cấp nước có trách nhiệm chi trả?,1,8,0.6999112963676453,27576,24
159864,"Hội đồng tuyển chọn Cảnh sát viên, Trinh sát viên Cảnh sát biển Việt Nam gồm có những ai?",1,3,0.6355586051940918,55022,19
159364,Nhân viên của tổ chức thử nghiệm cần đáp ứng điều kiện gì để tổ chức này được chỉ định thực hiện hoạt động thử nghiệm?,1,2,0.5420308113098145,55312,26
165076,"Công chức, viên chức được hưởng phụ cấp thu hút bằng bao nhiêu so với mức lương của mình?",1,12,0.8147585988044739,123656,19
61564,Việc vận hành thử lò phản ứng hạt nhân nghiên cứu được quy định thế nào?,1,1,0.4467240869998932,54218,16
152524,Đối tượng người lao động nào phải đóng bảo hiểm xã hội bắt buộc?,1,65,0.8476366996765137,112884,14
168014,Tổ chức có thể trao các giải khác cho thí sinh tham dự Cuộc thi khoa học kỹ thuật cấp quốc gia theo tiêu chí đánh giá riêng của mình không?,1,3,0.533017098903656,33868,31
163198,Chủ trang trại vay vốn tại tổ chức tín dụng có phải nộp phí chứng thực hợp đồng thế chấp tài sản tại phòng công chứng?,1,1,0.5654727816581726,78918,26
110034,Cơ sở khám chữa bệnh kiểm nghiệm chất lượng thuốc có số đăng ký lưu hành nhưng chưa cung ứng được pha chế từ nguyên liệu làm thuốc theo lô như thế nào?,1,2,0.5890309810638428,47836,33
110718,Trách nhiệm thanh toán khoản vay thế chấp khi người vay qua đời?,1,90,0.5873970985412598,76660,13
60042,Để hợp đồng giữa doanh nghiệp SCIC với kiểm soát viên được chấp thuận thì hợp đồng cần đáp ứng được các điều kiện gì?,1,8,0.7356312274932861,54666,25
44810,Việc chuyển nhượng Văn phòng Thừa phát lại được thực hiện như thế nào?,1,18,0.7758113145828247,36592,14
164524,Mẫu Quyết định khởi tố vụ án hình sự mới nhất hiện nay như thế nào?,1,1,0.7126694321632385,79124,16
